180,200,0
220,0,0
180,-200,0
-180,-200,0
-220,0,0
-180,200,0
0,0,0
-262,-63,0
355,297,0
-50,112,0
-358,-219,0
37,421,0
445,-215,0
155,406,0
-43,-177,0
381,-260,0
340,87,0
111,117,0
-44,367,0
-277,387,0
-288,-389,0
78,-434,0
129,-96,0
-112,149,0
-171,-324,0
-163,356,0
98,272,0
-403,-287,0
247,-125,0
173,-348,0
319,4,0
-261,-314,0
33,-107,0
-480,74,0
-251,136,0
65,-309,0
-381,247,0
-166,468,0
24,77,0
476,27,0
268,-256,0
259,243,0
391,-6,0
-64,219,0
-112,-245,0
255,341,0
-286,51,0
375,-140,0
22,233,0
-32,-403,0
275,-359,0
-353,112,0
-109,23,0
-435,-194,0
91,359,0
314,-187,0
294,154,0
-343,-11,0
478,-146,0
458,198,0
